Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
dff393484396932c20fae0284a5f74f600520e3eac5eb53d912bc0f29181e2f7,2017-03,Humberside Police,Humberside Police,-0.029836,53.561016,On or near A1098,E01013199,North East Lincolnshire 010C,Unable to prosecute suspect
f1b7db2dfcf66571129160c91c09a72c3e163474b58bf2908038097f0a562ee5,2017-03,Humberside Police,Humberside Police,-0.665051,53.597001,On or near KIRK CLOSE,E01013299,North Lincolnshire 008C,Unable to prosecute suspect
11e22fc13f3e29781e130b2b74c7c23485e19416eee400b82fcc039680f30c37,2017-03,Humberside Police,Humberside Police,-0.060471,53.565993,On or near WOODYARD COURT,E01013141,North East Lincolnshire 006C,Unable to prosecute suspect
78c45be25755083ccc1f212f46a165cb311f0a65614d9b409f6b3d78f31bf3f6,2017-03,Humberside Police,Humberside Police,-0.067584,53.564994,On or near BULLER STREET,E01013142,North East Lincolnshire 002D,Unable to prosecute suspect
198bf7d060fd11394765f4b21d17441bac34839506dadc42070d717b05c23b02,2017-03,Humberside Police,Humberside Police,-0.680315,53.573665,On or near SALISBURY CLOSE,E01013278,North Lincolnshire 016A,Unable to prosecute suspect
2d0019d2ef44adef84a89a1f7488438ad7ef19f9ae75dc9238e7e0f5f5bf1415,2017-03,Humberside Police,Humberside Police,-0.680315,53.573665,On or near SALISBURY CLOSE,E01013278,North Lincolnshire 016A,Unable to prosecute suspect
f11b778432d74e5cb731cd319287d4ed59c6700c6c3525b46d7b7bd832e00d3f,2017-03,Humberside Police,Humberside Police,-0.680315,53.573665,On or near SALISBURY CLOSE,E01013278,North Lincolnshire 016A,Unable to prosecute suspect
c8187bafdebabe18bca6794637440e6622cc41d1440be876c02002634764659e,2017-03,Humberside Police,Humberside Police,-0.266578,53.774844,On or near Petrol Station,E01012833,Kingston upon Hull 009A,Unable to prosecute suspect
65aa61067e553f8dc10df5ec9d9f9b7dec33651babea14a301e315c9efe679cb,2017-03,Humberside Police,Humberside Police,-0.260165,53.756700,On or near LECONFIELD CLOSE,E01012846,Kingston upon Hull 021D,Unable to prosecute suspect
82a3acb85ad98c66b2817bbca493fb5ff55ddea925a157654de978f8caa746bb,2017-03,Humberside Police,Humberside Police,-0.291797,53.772293,On or near FORTUNE CLOSE,E01012826,Kingston upon Hull 011C,Unable to prosecute suspect
2ae87463b80de23c6eaa5000fbae22348333f8743a27842708a64e0e83d07b90,2017-03,Humberside Police,Humberside Police,-0.633460,53.578550,On or near WOODSTOCK ROAD,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
0df7d8a250411d566500c0ec1165895a8dd4efc01e7d130358d7163c1690ea55,2017-03,Humberside Police,Humberside Police,-0.642065,53.585300,On or near TRENT STREET,E01013312,North Lincolnshire 010B,Unable to prosecute suspect
870856743c81f5f3deb8d09a687f7a5ef543181887b60710c27dddc92f22df91,2017-03,Humberside Police,Humberside Police,-0.652001,53.565493,On or near ALBERT ROAD,E01013239,North Lincolnshire 017B,Unable to prosecute suspect
32edef885bbedae634caabf8fa5d89cb3f5ca74b50ef63250c98dbe13bde4743,2017-03,Humberside Police,Humberside Police,-0.200393,54.080092,On or near RICHMOND STREET,E01012951,East Riding of Yorkshire 005D,Unable to prosecute suspect
2b32822673e5ce474ec941445ed282623aba5a7c6b83725d2617fcbe37db2953,2017-03,Humberside Police,Humberside Police,-0.119228,53.571139,On or near SCOTT CLOSE,E01013144,North East Lincolnshire 004A,Unable to prosecute suspect
3b39e9421b4a5fa364bf9927e305e0653989b7c3cb7f540cf759b3aaa10e4c92,2017-03,Humberside Police,Humberside Police,-0.063546,53.573064,On or near CALVI COURT,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
98fafcf362f7af673560f60c198abd9e89bb1c6a302778103ccd5b175706dae8,2017-03,Humberside Police,Humberside Police,-0.168972,53.577538,On or near WREN CLOSE,E01013223,North East Lincolnshire 007B,Unable to prosecute suspect
2253cc67ad430351bfc17efad24c98674981a5432799e9dbf9b1e7eafbe4af6a,2017-03,Humberside Police,Humberside Police,-0.360705,53.766028,On or near SIDMOUTH STREET,E01012870,Kingston upon Hull 018E,Unable to prosecute suspect
b43d77ceef4c4542bdb6ed9c6737cd310b507edb12139134a0cf442d143e4c2f,2017-03,Humberside Police,Humberside Police,-0.188958,54.093098,On or near PRIORY CRESCENT,E01012930,East Riding of Yorkshire 002B,Unable to prosecute suspect
674a9ef99be4bed5271b54acf8b4ef31802d0f052bfd95c0a649af57e1001d07,2017-03,Humberside Police,Humberside Police,-0.626978,53.571177,On or near HEREWARD PLACE,E01013240,North Lincolnshire 015B,Unable to prosecute suspect
26cd1f0830a5c7a20e277d4a762226fded035fd105ef2cfeaca78506fe0c4048,2017-03,Humberside Police,Humberside Police,-0.636507,53.573065,On or near Sports/Recreation Area,E01013311,North Lincolnshire 015C,Unable to prosecute suspect
d5cb56e7a9859fa60e96c6a982d2ddf7c351bcf96a9c77bfba32093a97f1e447,2017-03,Humberside Police,Humberside Police,-0.060929,53.572833,On or near CLEETHORPE ROAD,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
457f548111afc66b8841d8f1323adbddd79ef9be4d656fa76e6abaa43e79dbe5,2017-03,Humberside Police,Humberside Police,-0.073864,53.564052,On or near SIXHILLS STREET,E01013159,North East Lincolnshire 011A,Unable to prosecute suspect
5f2e9214a7c0bd140eb607c12083f653a6e42c8c2b1ef8f73be5c0c25878984e,2017-03,Humberside Police,Humberside Police,-0.367488,53.750740,On or near BRANDESBURTON STREET,E01012757,Kingston upon Hull 025B,Unable to prosecute suspect
bfdb9dc06486a2d0a92920ab435b1c29c6d4247929452cda03d9462c58c8d61d,2017-03,Humberside Police,Humberside Police,-0.650222,53.588161,On or near Theatre/Concert Hall,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
418d82e3aef690ee4d4f2b566ee0fd5d35aa5d5214508abb4b963b163156c6f8,2017-03,Humberside Police,Humberside Police,-0.049051,53.568055,On or near HART STREET,E01013195,North East Lincolnshire 005A,Unable to prosecute suspect
8014211ee2f1de3ce9ee2aea5c7cf05eda51724e56285541821acf36a2fbe98e,2017-03,Humberside Police,Humberside Police,-0.292719,53.764531,On or near HOLDERNESS ROAD,E01012896,Kingston upon Hull 020D,Unable to prosecute suspect
6efaa98e1762ac7f2ef08df4b7f04172324c8abcab9d5ec9a7fa6672a4215e00,2017-03,Humberside Police,Humberside Police,-0.739259,53.573707,On or near PASTURE AVENUE,E01013287,North Lincolnshire 005B,Unable to prosecute suspect
87fe09232336f1062f6a6c360d4c457f98d4acba9aab1e2d8bfbe85aee65a0c5,2017-03,Humberside Police,Humberside Police,-0.019621,53.535316,On or near HAILE ROAD,E01013166,North East Lincolnshire 020C,Unable to prosecute suspect
ca184d1e2a9f4741c93c6c849b7e2e8c7d79daeb79cd46971f885f5b3e003794,2017-03,Humberside Police,Humberside Police,-0.339180,53.742090,On or near Shopping Area,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
38e21a3cd03ee81c322f7c8fe19ffe1bb84e60490c8411a0dd19f0c3292f7e69,2017-03,Humberside Police,Humberside Police,-0.421717,53.777220,On or near LANGDALE CRESCENT,E01012961,East Riding of Yorkshire 022D,Unable to prosecute suspect
9ace0d7f2ca6977d8050d422b1bade214581966ba5041969e1a649f68da4ab4a,2017-03,Humberside Police,Humberside Police,0.030146,53.724311,On or near CHERRY TREE AVENUE,E01013084,East Riding of Yorkshire 039D,Unable to prosecute suspect
01fce2b001512d733ce0d059ca1661c96c14bad7fa19f55a44b04ce239e3a01d,2017-03,Humberside Police,Humberside Police,-0.030133,53.560158,On or near MARKET STREET,E01013128,North East Lincolnshire 010A,Unable to prosecute suspect
17cc6c973885442752385c4fa6224a1d7c21a3f19210192481fcdebb765a462b,2017-03,Humberside Police,Humberside Police,-0.618230,53.567597,On or near ARKWRIGHT WAY,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
f25c48c55b618bc15f7f638d4359adec21d7ed4542267dcb7e68fe8787d140dc,2017-03,Humberside Police,Humberside Police,-0.618230,53.567597,On or near ARKWRIGHT WAY,E01013310,North Lincolnshire 010A,Unable to prosecute suspect
1a15a6473eb2cf6c66271556c08c03fc1134abc06f2da79d1d8eb92d131d4c6b,2017-03,Humberside Police,Humberside Police,-0.338991,53.744578,On or near SAVILE STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
3a6ce461f5c09cb3e69ebc3705117cb7e58c7ec8ed3be0f6a8baa39442f8703b,2017-03,Humberside Police,Humberside Police,-0.338991,53.744578,On or near SAVILE STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
37daa09d48dac75d4cba139a88cf8cef924ea326e6b0d3ce5dd1734b62ab44ba,2017-03,Humberside Police,Humberside Police,-0.655125,53.591227,On or near Supermarket,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
3aecaac0512d50fd2819ed50f016c7541ec180055fd1be118ecb03dbc9e4f4b9,2017-03,Humberside Police,Humberside Police,-0.316209,53.748107,On or near BROADLEY CLOSE,E01012809,Kingston upon Hull 026C,Unable to prosecute suspect
fc78a05936e33d2232a7a0168e853ea21ebc59ef47d5996afc1d629207be7d58,2017-03,Humberside Police,Humberside Police,-0.344710,53.746068,On or near BROOK STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
874ca4c46a2ae6c125f6c342f1bc0568173fdff373d9af9298d39aae7067dbd1,2017-03,Humberside Police,Humberside Police,-0.343648,53.742988,On or near Parking Area,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
0905bba4b3f1767e56cfefd0288aa5f799952e265b5608c95eb3aa144f77416e,2017-03,Humberside Police,Humberside Police,-0.263596,53.628553,On or near SCHOOL ROAD,E01013308,North Lincolnshire 004C,Unable to prosecute suspect
6f1b30cc7ac195516d5010193288b30fd0b9d024369935a69362bc722d298ca1,2017-03,Humberside Police,Humberside Police,-0.097273,53.573381,On or near PYEWIPE ROAD,E01013218,North East Lincolnshire 003A,Unable to prosecute suspect
854bd91f897395c65d03e24a2b1ef3bac4727617b23fd3a2606279a0e2f600cc,2017-03,Humberside Police,Humberside Police,-0.019736,53.537709,On or near BEDFORD ROAD,E01013153,North East Lincolnshire 020A,Unable to prosecute suspect
840c9ffb11978887303a29316429fb08c8dd71a3865bf8e2520f6e829482f83f,2017-03,Humberside Police,Humberside Police,-0.414897,53.780600,On or near ROYAL COURTS,E01012957,East Riding of Yorkshire 025A,Unable to prosecute suspect
67d19fe47aeb8ef2894583b83a0da601a2982a245cae8fe30ce87f88cdfac909,2017-03,Humberside Police,Humberside Police,-0.325859,53.764018,On or near CLAY STREET,E01012804,Kingston upon Hull 016A,Unable to prosecute suspect
6a0f75b935d01f067495cdc410a8ddfd36fba1fd0d98221e2479bb5aa3b71b5a,2017-03,Humberside Police,Humberside Police,-0.025962,53.558920,On or near Park/Open Space,E01013129,North East Lincolnshire 017A,Unable to prosecute suspect
6ab5df90ee9cf2821dc3a1c2ca45471ed5c90cbacd42842859e53b79453a9f94,2017-03,Humberside Police,Humberside Police,-0.253856,53.777140,On or near MOUNT VERNON,E01012835,Kingston upon Hull 009B,Unable to prosecute suspect
346e35e90103372bb55f2064bea3442a958575e8c175eeb49906edaf6091daac,2017-03,Humberside Police,Humberside Police,-0.062671,53.563125,On or near FAIRMONT ROAD,E01013141,North East Lincolnshire 006C,Unable to prosecute suspect
e95b8c9dddb8c42851f356f33d0d0fe4f346e4bb7dec01ebc3c10942ae7991cb,2017-03,Humberside Police,Humberside Police,-0.003010,53.537170,On or near Parking Area,E01013153,North East Lincolnshire 020A,Unable to prosecute suspect
740d8698bebda679265eb863a3d470fa6f85d6e6378573aaeceedabed7261e25,2017-03,Humberside Police,Humberside Police,-0.046137,53.568367,On or near GRIMSBY ROAD,E01013202,North East Lincolnshire 005D,Unable to prosecute suspect
c7c27bb4dbf1840c7641f67dbef2b83ceafaefaa6cb18d53006f386ca6b06fa3,2017-03,Humberside Police,Humberside Police,-0.273416,53.757234,On or near MARFLEET LANE,E01012843,Kingston upon Hull 021B,Unable to prosecute suspect
92271ab6118a6cebad53ddc7525ec05b7834a5a5ee5822e3cc2a29e25dc18e6e,2017-03,Humberside Police,Humberside Police,-0.379542,53.747695,On or near CURZON STREET,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
59467658f1c27d9e23aacba51552e88f861bf951a7313ba3616b0f79d298b53e,2017-03,Humberside Police,Humberside Police,-0.072679,53.572502,On or near Parking Area,E01013137,North East Lincolnshire 002B,Unable to prosecute suspect
95207486340b358b83f460da866a6c811931d80be1ef0ed944914bb036efa2e7,2017-03,Humberside Police,Humberside Police,-0.414897,53.846606,On or near QUEENS ROAD,E01013045,East Riding of Yorkshire 017B,Unable to prosecute suspect
6f809ab1c21ea46be6cc7be0b934048405a08d026439922da604d1894ec2ce5a,2017-03,Humberside Police,Humberside Police,-0.335099,53.754798,On or near WESTMORELAND STREET,E01012856,Kingston upon Hull 024C,Unable to prosecute suspect
7e2061d7ac2dd78a4b807aca2c54de6f6594aa64991c556272ba8d28a5c8905c,2017-03,Humberside Police,Humberside Police,-0.059285,53.573112,On or near STIRLING STREET,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
17303631e69137fea7255333cb26074811c2798cc0d22bb4988f99becff191d8,2017-03,Humberside Police,Humberside Police,-0.288274,53.766373,On or near INGS ROAD,E01012896,Kingston upon Hull 020D,Unable to prosecute suspect
f94f2b51aab59e3db310420ac698f4a2f7b0c579362b2b6e60a5d2721c765195,2017-03,Humberside Police,Humberside Police,-0.316255,53.754553,On or near NORNABELL STREET,E01012808,Kingston upon Hull 026B,Unable to prosecute suspect
a031e176259488413cf7d8db340ac49cc9c95d7a1e6071fe35ea6af454f08dd2,2017-03,Humberside Police,Humberside Police,-0.034104,53.560484,On or near ISAAC'S HILL,E01013199,North East Lincolnshire 010C,Unable to prosecute suspect
4884e38580c606276cad55425eb9dca1b5b7f6effb7d84aa8b6f2642d2739cc5,2017-03,Humberside Police,Humberside Police,-0.281460,53.758608,On or near RUDSTON GROVE,E01012895,Kingston upon Hull 017D,Unable to prosecute suspect
bf02cdbd937b13c94d0620913ff7d41ec6682f24215cd650c47ac80c9a4635d1,2017-03,Humberside Police,Humberside Police,-0.341418,53.745321,On or near KING EDWARD STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
1cef5677cd9fc8a6eebb1ac1fed7340ba155b7ffe930cdfa268d62a63c5960dc,2017-03,Humberside Police,Humberside Police,-0.041023,53.558763,On or near BEACON COURT,E01013160,North East Lincolnshire 012B,Unable to prosecute suspect
b300abe1447f5843aec2eeea2e696424fb3eeaab8913ff4566b6ecd775c56268,2017-03,Humberside Police,Humberside Police,-0.877227,53.707790,On or near LAURA STREET,E01012997,East Riding of Yorkshire 040B,Unable to prosecute suspect
1284b9601b5793e96c6f8be6b9377d0eb0901643eea436e890ad4d6cfb2f35d4,2017-03,Humberside Police,Humberside Police,-0.430788,53.842806,On or near DYER LANE,E01013062,East Riding of Yorkshire 019E,Unable to prosecute suspect
688dfc21c965650821f13a3749dccc2706a925be4f758a856a3d5ef0323e856b,2017-03,Humberside Police,Humberside Police,-0.167624,53.912176,On or near CINEMA STREET,E01013049,East Riding of Yorkshire 012C,Unable to prosecute suspect
d4b72a478cfd1cb642ba40265ee483094af8cd5dc00ac725d97d4bd56e8f4f1a,2017-03,Humberside Police,Humberside Police,-0.127482,53.569578,On or near WINGATE ROAD,E01013147,North East Lincolnshire 009A,Unable to prosecute suspect
699a32d1be695fe0b70d453d1c9ca8ac6f07acd7f152d0693b96f990253cc85a,2017-03,Humberside Police,Humberside Police,-0.374854,53.744188,On or near LONSDALE STREET,E01012862,Kingston upon Hull 025E,Unable to prosecute suspect
2b7c8278d69fe6e6ae92e44bb615fdd026a8c71b3d0c4bd95a06c7af0e60dccb,2017-03,Humberside Police,Humberside Police,-0.202046,53.618232,On or near WATERWORKS STREET,E01013174,North East Lincolnshire 001A,Unable to prosecute suspect
5b733d6b45c5104f0856b0e5f185fb60df816a8893b2bf7e089260b1c0f501a4,2017-03,Humberside Police,Humberside Police,-0.335560,53.796065,On or near EXTON CLOSE,E01012786,Kingston upon Hull 002C,Unable to prosecute suspect
dbb74a2c53ce60d74d64d2c882aedced553fe59aa654f6660c158ca6750f7c52,2017-03,Humberside Police,Humberside Police,-0.682572,53.577321,On or near LYNMOUTH DRIVE,E01013279,North Lincolnshire 012A,Unable to prosecute suspect
3fcda81e264428154a1bf653eb6db075e3143199d7be9852799518192cae9735,2017-03,Humberside Police,Humberside Police,-0.650364,53.591282,On or near HIGH STREET,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
bfb5be754a4ea7da42aefca9e6f3c2e63dd18b1e2644c32690b77e1d7cb9a990,2017-03,Humberside Police,Humberside Police,-0.647110,53.591470,On or near Shopping Area,E01013331,North Lincolnshire 007D,Unable to prosecute suspect
0c37a981663c8d7e0fa384470f9697c7e310a7f744410ded3b39799add493767,2017-03,Humberside Police,Humberside Police,-0.272955,53.753685,On or near Sports/Recreation Area,E01012843,Kingston upon Hull 021B,Unable to prosecute suspect
66d90a48c7e03557a6ce0c2889f0abe84998fc0a996ea4fe0c0919228ded6e7a,2017-03,Humberside Police,Humberside Police,-0.333067,53.792686,On or near Pedestrian Subway,E01012788,Kingston upon Hull 002E,Unable to prosecute suspect
34aad76c01a941c03c4749533e6fb6008b7f22d4a0f3386c124766e441542c08,2017-03,Humberside Police,Humberside Police,-0.407371,53.786154,On or near LINDEN AVENUE,E01012955,East Riding of Yorkshire 023B,Unable to prosecute suspect
e6b608d2ab5e38788c8948c3302bae810e3657062f759bdd1c34eaae4674b379,2017-03,Humberside Police,Humberside Police,-0.288331,53.757528,On or near MERTON GROVE,E01012894,Kingston upon Hull 020C,Unable to prosecute suspect
f4bde72a9c42c689f69c36c9b6eaff821adaebd57ba8658eb939090996fc6a41,2017-03,Humberside Police,Humberside Police,-0.305146,53.754702,On or near RENSBURG STREET,E01012903,Kingston upon Hull 022E,Unable to prosecute suspect
7256580adb6cc55cbaede33c0e530b4a2b6310f56b80c65553b14a802ac92b60,2017-03,Humberside Police,Humberside Police,-0.320147,53.758131,On or near ENDYMION STREET,E01012806,Kingston upon Hull 016B,Unable to prosecute suspect
8d97a29edb062970c19bd496a1ac933418a613c89126b5bebe3f563be5af0ed6,2017-03,Humberside Police,Humberside Police,-0.284305,53.761759,On or near KILNSEA GROVE,E01012895,Kingston upon Hull 017D,Unable to prosecute suspect
1344dbca4bb32d1a67b4823b597bcea23e9dca3c35a95bdeb46aef45159f7a78,2017-03,Humberside Police,Humberside Police,-0.284305,53.761759,On or near KILNSEA GROVE,E01012895,Kingston upon Hull 017D,Unable to prosecute suspect
f4693a221c29e0c3f142ef723fcf5b2dd3ada4bce3a038b5080c4982ec4e460a,2017-03,Humberside Police,Humberside Police,-0.444270,53.690555,On or near CLAPSON'S LANE,E01013256,North Lincolnshire 001C,Unable to prosecute suspect
21f0a10b9be0042684fa7f42c38390a7ba0733cf80da57ef1fe2bd8451ee0acf,2017-03,Humberside Police,Humberside Police,-0.381993,53.746649,On or near ALLIANCE LANE,E01012863,Kingston upon Hull 027C,Unable to prosecute suspect
4d7df8324ca0e6ae7045a50607e9a2ef8606e97f5bc18941b73d90ef1683d23c,2017-03,Humberside Police,Humberside Police,-0.680315,53.573665,On or near SALISBURY CLOSE,E01013278,North Lincolnshire 016A,Unable to prosecute suspect
45b504bbdf750991f268753d3dfc6f856d4a91cafdec1267d5437fb9568a2b6b,2017-03,Humberside Police,Humberside Police,-0.263832,53.768943,On or near AMETHYST ROAD,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
d284cf38b2aed4c73bb7aa887aa523fce20f646d65383ccb42f2c59a76bf7076,2017-03,Humberside Police,Humberside Police,-0.203192,54.087855,On or near Police Station,E01012943,East Riding of Yorkshire 004B,Unable to prosecute suspect
